date,open,high,low,close,volume,Name
16-03-2021,234.4499969,235.9733276,223.6666718,225.6266632,96587100,TSLA
17-03-2021,218.956665,234.5766602,217.0033264,233.9366608,121117500,TSLA
18-03-2021,228.0966644,229.7433319,217.3333282,217.7200012,99674400,TSLA
19-03-2021,215.5333405,219.0766602,208.206665,218.2899933,128682000,TSLA
22-03-2021,228.1966705,233.206665,222.9166718,223.3333282,118536600,TSLA
23-03-2021,225.2566681,225.9333344,219.1699982,220.7200012,91475700,TSLA
24-03-2021,222.636673,222.6733398,210.0366669,210.0899963,101385600,TSLA
25-03-2021,204.3333282,215.1666718,203.1666718,213.4633331,117674700,TSLA
26-03-2021,213.956665,214.6066742,199.9633331,206.2366638,101558400,TSLA
29-03-2021,205.2133331,205.4933319,198.6733398,203.7633362,85911000,TSLA
30-03-2021,200.5833282,212.5533295,197.0033264,211.8733368,118297200,TSLA
31-03-2021,215.5399933,224,213.7033386,222.6433258,100011900,TSLA
01-04-2021,229.456665,230.8066711,219.8066711,220.5833282,105895200,TSLA
05-04-2021,235.9033356,236.0533295,228.2333374,230.3500061,125528400,TSLA
06-04-2021,230.1000061,232.1833344,227.1233368,230.5399933,84815400,TSLA
07-04-2021,229,230.4600067,222.613327,223.656662,78928200,TSLA
08-04-2021,225.793335,229.8500061,223.8833313,227.9333344,71772900,TSLA
09-04-2021,225.9233398,226.9900055,223.1433258,225.6733398,64311300,TSLA
12-04-2021,228.5666656,234.9333344,227.363327,233.9933319,87407100,TSLA
13-04-2021,237.5666656,254.3333282,236.886673,254.1066742,133958400,TSLA
14-04-2021,256.8999939,260.2633362,242.6766663,244.0766602,147052200,TSLA
15-04-2021,247.6999969,247.8966675,240.4366608,246.2833405,83546700,TSLA
16-04-2021,242.8833313,249.8033295,241.5333405,246.593338,83938500,TSLA
19-04-2021,239.8666687,241.8000031,230.6000061,238.2100067,119058600,TSLA
20-04-2021,239.1399994,245.75,236.8966675,239.6633301,106827000,TSLA
21-04-2021,234.9233398,248.2799988,232.6666718,248.0399933,93646500,TSLA
22-04-2021,247.1666718,251.2566681,239.3466644,239.8966675,106770900,TSLA
23-04-2021,239.9333344,245.7866669,238.4866638,243.1333313,85110000,TSLA
26-04-2021,247,249.7666626,244.2033386,246.0666656,93115500,TSLA
27-04-2021,239.3200073,241.3333282,234.4499969,234.9133301,88311000,TSLA
28-04-2021,232.136673,236.1666718,231.1999969,231.4666595,66813000,TSLA
29-04-2021,233.1699982,234.0833282,222.8333282,225.6666718,86536200,TSLA
30-04-2021,222.5299988,238.4900055,222.0466614,236.4799957,122276100,TSLA
03-05-2021,234.6000061,235.3333282,226.8333282,228.3000031,81129300,TSLA
04-05-2021,226.3133392,227.8166656,219.2333374,224.5333405,89217900,TSLA
05-05-2021,227.0200043,228.4333344,222.4466705,223.6466675,65705700,TSLA
06-05-2021,226.9199982,227.0066681,216.6666718,221.1799927,83353800,TSLA
07-05-2021,221.9333344,230,220.0733337,224.1233368,70407600,TSLA
10-05-2021,221.6333313,221.6833344,209.2033386,209.6799927,94177200,TSLA
11-05-2021,199.7466736,209.0333405,198.5333405,205.7333374,139511700,TSLA
12-05-2021,200.8300018,206.8033295,195.5899963,196.6300049,101470800,TSLA
13-05-2021,200.5133362,202.1533356,186.5500031,190.5633392,132554700,TSLA
14-05-2021,194.4700012,197.6233368,190.1533356,196.5800018,100112700,TSLA
17-05-2021,191.8500061,196.5766602,187.0666656,192.2766724,97171200,TSLA
18-05-2021,189.3333282,198.75,187.793335,192.6233368,110491800,TSLA
19-05-2021,184.1833344,188.7366638,182.3266602,187.8200073,118735200,TSLA
20-05-2021,191.6666718,196.2833405,190.3566742,195.593338,92463300,TSLA
21-05-2021,198.7033386,198.8933258,193.3333282,193.6266632,78091800,TSLA
24-05-2021,193.8666687,204.8266602,191.2166595,202.1466675,103674300,TSLA
25-05-2021,202.4366608,204.6633301,198.5700073,201.5633392,84017700,TSLA
26-05-2021,202.5200043,208.7233276,200.5,206.3766632,85917900,TSLA
27-05-2021,206.7466736,210.3766632,205.4033356,210.2833405,79111800,TSLA
28-05-2021,209.5,211.863327,207.4600067,208.406662,68211000,TSLA
01-06-2021,209.2666626,211.2666626,206.8500061,207.9666595,54254700,TSLA
02-06-2021,206.7100067,207.7866669,199.7133331,201.706665,69908400,TSLA
03-06-2021,200.6000061,201.5166626,190.406662,190.9466705,90335700,TSLA
04-06-2021,193.2366638,200.2033386,192.3999939,199.6833344,72110700,TSLA
07-06-2021,197.2766724,203.3333282,194.293335,201.7100067,67631100,TSLA
08-06-2021,207.6699982,207.6966705,198.5,201.1966705,78160200,TSLA
09-06-2021,200.7233276,203.9299927,199.2100067,199.593338,49753800,TSLA
10-06-2021,201.293335,205.5299988,200.1666718,203.3733368,71758800,TSLA
11-06-2021,203.4100037,204.1866608,200.5066681,203.2966614,48615900,TSLA
14-06-2021,204.0766602,208.4966736,203.0599976,205.8966675,61272000,TSLA
15-06-2021,205.5633392,205.5966644,199.4100037,199.7866669,53292300,TSLA
16-06-2021,199.1799927,202.8333282,197.8333282,201.6233368,66432300,TSLA
17-06-2021,200.6300049,207.156662,200.4466705,205.5333405,68104200,TSLA
18-06-2021,204.456665,209.4499969,203.9333344,207.7700043,73682700,TSLA
21-06-2021,208.1600037,210.4633331,202.9600067,206.9433289,74438100,TSLA
22-06-2021,206.0833282,209.5233307,205.1666718,207.9033356,57476700,TSLA
23-06-2021,210.6666718,219.0666656,210.0133362,218.8566742,93297600,TSLA
24-06-2021,224.9966736,232.5399933,222.5366669,226.6066742,137947200,TSLA
25-06-2021,229.8600006,231.2700043,222.8999939,223.956665,97490100,TSLA
28-06-2021,223.8800049,231.5666656,223.4400024,229.5733337,64884600,TSLA
29-06-2021,228.2166595,229.1699982,225.2966614,226.9199982,52143900,TSLA
30-06-2021,226.5899963,230.9366608,226.0466614,226.5666656,56774700,TSLA
01-07-2021,227.9733276,229.3300018,224.2666626,225.9733276,55903500,TSLA
02-07-2021,226.3266602,233.3333282,224.4199982,226.3000031,81163500,TSLA
06-07-2021,227.2366638,228,217.1333313,219.8600006,69853500,TSLA
07-07-2021,221.4233398,221.8999939,212.7733307,214.8833313,56376000,TSLA
08-07-2021,209.456665,218.1433258,206.8200073,217.6033325,68319900,TSLA
09-07-2021,217.7266693,219.636673,214.8966675,218.9833374,54421500,TSLA
12-07-2021,220.7333374,229.0800018,220.7200012,228.5666656,77781000,TSLA
13-07-2021,228.7733307,231.093338,222.1000061,222.8466644,62898300,TSLA
14-07-2021,223.5833282,226.2033386,217.613327,217.793335,64923600,TSLA
15-07-2021,219.4633331,222.0466614,212.6266632,216.8666687,60628800,TSLA
16-07-2021,218.2266693,218.8999939,214.0666656,214.7400055,49113000,TSLA
19-07-2021,209.9633331,215.7333374,207.0966644,215.406662,63891300,TSLA
20-07-2021,217.3300018,220.7966614,213.5,220.1666718,46461300,TSLA
21-07-2021,219.8699951,221.6199951,216.7633362,218.4299927,41859900,TSLA
22-07-2021,218.8133392,220.7233276,214.8666687,216.4199982,45317100,TSLA
23-07-2021,215.4533386,216.2666626,212.4333344,214.4600067,43814700,TSLA
26-07-2021,216.9900055,222.7333374,215.7033386,219.206665,76009800,TSLA
27-07-2021,221.1333313,222.1666718,209.0800018,214.9266663,98439900,TSLA
28-07-2021,215.6666718,218.3233337,213.1333313,215.6600037,48019800,TSLA
29-07-2021,216.5966644,227.8966675,216.2666626,225.7833405,91183800,TSLA
30-07-2021,223.9199982,232.5099945,223,229.0666656,88969200,TSLA
02-08-2021,233.3333282,242.3133392,232.8000031,236.5566711,100847400,TSLA
03-08-2021,239.6666718,240.8833313,233.6699982,236.5800018,64860900,TSLA
04-08-2021,237,241.6333313,236.3099976,236.9733276,51007800,TSLA
05-08-2021,238.6666718,240.3166656,237.136673,238.2100067,38758800,TSLA
06-08-2021,237.3000031,238.7766724,232.543335,233.0333405,46869000,TSLA
09-08-2021,236.7233276,239.6766663,235.043335,237.9199982,44145900,TSLA
10-08-2021,237.9966736,238.863327,233.9600067,236.6633301,40296900,TSLA
11-08-2021,237.5700073,238.3933258,234.7366638,235.9400024,29401800,TSLA
12-08-2021,235.4466705,240.9333344,233.1333313,240.75,52377300,TSLA
13-08-2021,241.2366638,243.3000031,238.113327,239.0566711,50194500,TSLA
16-08-2021,235.0233307,236.5,225.4666595,228.7233276,68032200,TSLA
17-08-2021,224.2200012,224.8600006,216.2799988,221.9033356,71163900,TSLA
18-08-2021,223.25,231.9233398,223.1166687,229.6633301,61048200,TSLA
19-08-2021,226.0700073,228.8500061,222.5299988,224.4900055,42940500,TSLA
20-08-2021,227.6166687,230.7100067,224.5666656,226.7533264,44525700,TSLA
23-08-2021,228.4799957,237.3766632,226.9166718,235.4333344,60794700,TSLA
24-08-2021,236.8933258,238.406662,234.2133331,236.1633301,39249300,TSLA
25-08-2021,235.6766663,238.9900055,234.6666718,237.0666656,37936800,TSLA
26-08-2021,236.1033325,238.4666595,232.5399933,233.7200012,39642900,TSLA
27-08-2021,235,238.3333282,234.0333405,237.3066711,41501400,TSLA
30-08-2021,238.2400055,243.6666718,237.5766602,243.636673,55812600,TSLA
31-08-2021,244.3333282,246.7966614,242.1466675,245.2400055,62566200,TSLA
01-09-2021,244.6933289,247.3300018,243.7566681,244.6966705,39612900,TSLA
02-09-2021,244.8333282,246.9900055,243.5133362,244.1300049,38331900,TSLA
03-09-2021,244.0833282,244.6666718,241.3999939,244.5233307,45738300,TSLA
07-09-2021,246.6666718,253.3999939,246.4199982,250.9733276,60119400,TSLA
08-09-2021,253.8600006,254.8166656,246.9233398,251.2899933,56379000,TSLA
09-09-2021,251.136673,254.0333405,250.543335,251.6199951,42233100,TSLA
10-09-2021,253.1999969,254.2033386,244.8399963,245.4233398,45552600,TSLA
13-09-2021,246.7366638,248.2599945,236.2833405,247.6666718,68857500,TSLA
14-09-2021,247.5233307,251.4900055,245.4666595,248.1633301,55574700,TSLA
15-09-2021,248.3333282,252.2866669,246.1199951,251.9433289,46073100,TSLA
16-09-2021,250.9433289,252.9700012,249.2033386,252.3300018,41770200,TSLA
17-09-2021,252.3833313,253.6799927,250,253.1633301,84612600,TSLA
20-09-2021,244.8533325,247.3333282,239.5399933,243.3899994,74273100,TSLA
21-09-2021,244.9299927,248.2466736,243.4799957,246.4600067,48992100,TSLA
22-09-2021,247.843338,251.2233276,246.3733368,250.6466675,45378900,TSLA
23-09-2021,251.6666718,252.7333374,249.3066711,251.2133331,35842500,TSLA
24-09-2021,248.6300049,258.2666626,248.1866608,258.1300049,64119000,TSLA
27-09-2021,257.706665,266.3333435,256.436676,263.7866821,84212100,TSLA
28-09-2021,262.3999939,265.2133179,255.3933258,259.186676,76144200,TSLA
29-09-2021,259.9333191,264.5,256.8933411,260.436676,62828700,TSLA
30-09-2021,260.3333435,263.043335,258.3333435,258.4933472,53868000,TSLA
01-10-2021,259.4666748,260.2600098,254.5299988,258.4066772,51094200,TSLA
04-10-2021,265.5,268.9899902,258.706665,260.5100098,91449900,TSLA
05-10-2021,261.6000061,265.769989,258.0666809,260.1966553,55297800,TSLA
06-10-2021,258.7333374,262.2200012,257.7399902,260.9166565,43898400,TSLA
07-10-2021,261.8200073,268.3333435,261.1266785,264.5366821,57587400,TSLA
08-10-2021,265.4033203,265.4599915,260.3033447,261.8299866,50215800,TSLA
11-10-2021,262.5499878,267.0799866,261.8333435,263.980011,42600900,TSLA
12-10-2021,266.9766541,270.7733459,265.5233459,268.5733337,66060000,TSLA
13-10-2021,270.1566772,271.8033447,268.5933228,270.3599854,42360300,TSLA
14-10-2021,271.8299866,273.4166565,271.1166687,272.7733459,36741600,TSLA
15-10-2021,274.5799866,281.0700073,274.1166687,281.0100098,56773800,TSLA
18-10-2021,283.9299927,291.7533264,283.8233337,290.0366821,72621600,TSLA
19-10-2021,292.5100098,292.6499939,287.5033264,288.0899963,52143300,TSLA
20-10-2021,288.4500122,289.8299866,285.793335,288.6000061,42096300,TSLA
21-10-2021,285.3333435,300,285.1666565,298,94444500,TSLA
22-10-2021,298.5,303.3333435,296.9866638,303.2266541,68642400,TSLA
25-10-2021,316.8433228,348.3399963,314.7333374,341.6199951,188556300,TSLA
26-10-2021,341.563324,364.980011,333.813324,339.4766541,187245000,TSLA
27-10-2021,346.5533447,356.9599915,343.5933228,345.9533386,115579500,TSLA
28-10-2021,356.1033325,360.3333435,351.3999939,359.0133362,81639600,TSLA
29-10-2021,360.6199951,371.7366638,357.7366638,371.3333435,89755200,TSLA
01-11-2021,381.6666565,403.25,372.8866577,402.8633423,168146100,TSLA
02-11-2021,386.4533386,402.8633423,382,390.6666565,128213400,TSLA
03-11-2021,392.4433289,405.1300049,384.206665,404.6199951,103885500,TSLA
04-11-2021,411.4700012,414.4966736,405.6666565,409.9700012,76192200,TSLA
05-11-2021,409.3333435,413.2900085,402.6666565,407.3633423,64886400,TSLA
08-11-2021,383.2633362,399,377.6666565,387.6466675,100337100,TSLA
09-11-2021,391.2000122,391.5,337.1733398,341.1666565,177317400,TSLA
10-11-2021,336.8033447,359.3666687,329.1033325,355.9833374,128408100,TSLA
11-11-2021,367.5899963,368.3233337,351.5599976,354.5033264,67189800,TSLA
12-11-2021,349.1666565,351.5,339.7333374,344.4733276,76719300,TSLA
15-11-2021,339.2099915,343.9933472,326.2000122,337.7966614,104326800,TSLA
16-11-2021,334.436676,352.3999939,334.0599976,351.5766602,79627200,TSLA
17-11-2021,354.5033264,373.2133179,351.8333435,363.0033264,94336200,TSLA
18-11-2021,368.8500061,370.6666565,358.3399963,365.4599915,62696700,TSLA
19-11-2021,366.2900085,379.5733337,364.2333374,379.019989,64926900,TSLA
22-11-2021,387.4433289,400.6499939,377.4766541,385.6233215,99217500,TSLA
23-11-2021,389.1700134,393.5,354.2333374,369.6766663,108515100,TSLA
24-11-2021,360.1300049,377.5899963,354,372,67680600,TSLA
26-11-2021,366.4899902,369.5933228,360.3333435,360.6400146,35042700,TSLA
29-11-2021,366.9966736,380.8900146,366.730011,378.9966736,58393500,TSLA
30-11-2021,381.456665,389.3333435,372.6666565,381.5866699,81276000,TSLA
01-12-2021,386.8999939,390.9466553,363.5866699,365,68450400,TSLA
02-12-2021,366.3533325,371,352.2166748,361.5333252,73114800,TSLA
03-12-2021,361.5966797,363.5266724,333.4033203,338.3233337,92322000,TSLA
06-12-2021,333.8366699,340.5466614,316.8333435,336.3366699,81663000,TSLA
07-12-2021,348.0666809,352.5566711,342.269989,350.5833435,56084700,TSLA
08-12-2021,350.9033203,357.4599915,344.3333435,356.3200073,41906400,TSLA
09-12-2021,353.5466614,354.1633301,334.1199951,334.6000061,59438400,TSLA
10-12-2021,336.25,340.3266602,327.5100098,339.0100098,59664300,TSLA
13-12-2021,333.6966553,335,317.1400146,322.1366577,78595500,TSLA
14-12-2021,315,322.1366577,310,319.5033264,70806300,TSLA
15-12-2021,317.7366638,326.25,309.4166565,325.3299866,75169200,TSLA
16-12-2021,331.5,331.6600037,307.2833252,308.9733276,82771500,TSLA
17-12-2021,304.9233398,320.2200012,303.0133362,310.8566589,100437300,TSLA
20-12-2021,303.5666809,307.230011,297.7966614,299.980011,56480100,TSLA
21-12-2021,305.6233215,313.1666565,295.3733215,312.8433228,71517900,TSLA
22-12-2021,321.8866577,338.5533447,319.0166626,336.2900085,93634200,TSLA
23-12-2021,335.6000061,357.6600037,332.519989,355.6666565,92713200,TSLA
27-12-2021,357.8900146,372.3333435,356.9066772,364.6466675,71145900,TSLA
28-12-2021,369.8299866,373,359.4733276,362.8233337,60324000,TSLA
29-12-2021,366.2133179,368,354.7133179,362.063324,56154000,TSLA
30-12-2021,353.7766724,365.1833191,351.0499878,356.7799988,47040900,TSLA
31-12-2021,357.813324,360.6666565,351.5299988,352.2600098,40733700,TSLA
03-01-2022,382.5833435,400.3566589,378.6799927,399.9266663,103931400,TSLA
04-01-2022,396.5166626,402.6666565,374.3500061,383.1966553,100248300,TSLA
05-01-2022,382.2166748,390.1133423,360.3366699,362.706665,80119800,TSLA
06-01-2022,359,362.6666565,340.1666565,354.8999939,90336600,TSLA
07-01-2022,360.1233215,360.3099976,336.6666565,342.3200073,84164700,TSLA
10-01-2022,333.3333435,353.0333252,326.6666565,352.706665,91815000,TSLA
11-01-2022,351.2233276,358.6166687,346.2733459,354.7999878,66063300,TSLA
12-01-2022,359.6166687,371.6133423,357.5299988,368.7399902,83739000,TSLA
13-01-2022,369.6900024,371.8666687,342.1799927,343.8533325,97209900,TSLA
14-01-2022,339.9599915,350.6666565,337.793335,349.8699951,72924300,TSLA
18-01-2022,342.2033386,356.9299927,338.686676,343.5033264,66743400,TSLA
19-01-2022,347.2366638,351.5566711,331.6666565,331.8833313,75442500,TSLA
20-01-2022,336.5766602,347.2200012,331.3333435,332.0899963,70488600,TSLA
21-01-2022,332.1133423,334.8500061,313.5,314.6333313,103416000,TSLA
24-01-2022,301.5866699,311.1700134,283.8233337,310,151565700,TSLA
25-01-2022,304.7333374,317.0866699,301.0700073,306.1333313,86595900,TSLA
26-01-2022,317.4766541,329.230011,302,312.4700012,104867400,TSLA
27-01-2022,311.1199951,311.7966614,276.3333435,276.3666687,147109500,TSLA
28-01-2022,277.186676,285.8333435,264.0033264,282.1166687,134789100,TSLA
31-01-2022,290.9033203,312.6633301,287.3500061,312.2399902,104436000,TSLA
01-02-2022,311.7366638,314.5666809,301.6666565,310.4166565,73138200,TSLA
02-02-2022,309.3933411,310.5,296.4700012,301.8866577,66792900,TSLA
03-02-2022,294,312.3333435,293.5066528,297.0466614,78855600,TSLA
04-02-2022,299.0733337,312.1666565,293.7233276,307.7733459,73625400,TSLA
07-02-2022,307.9299927,315.9233398,300.9033203,302.4466553,60994500,TSLA
08-02-2022,301.8433228,308.7633362,298.2666626,307.3333435,50729100,TSLA
09-02-2022,311.6666565,315.4233398,306.6666565,310.6666565,52259400,TSLA
10-02-2022,302.7900085,314.6033325,298.8999939,301.5166626,66126900,TSLA
11-02-2022,303.2099915,305.3200073,283.5666809,286.6666565,79645800,TSLA
14-02-2022,287.1900024,299.6266785,284.3833313,291.9200134,67756500,TSLA
15-02-2022,300,307.6666565,297.793335,307.4766541,57286200,TSLA
16-02-2022,304.6833191,308.8099976,300.4033203,307.7966614,51294300,TSLA
17-02-2022,304.4200134,306.1666565,291.3666687,292.1166687,55178400,TSLA
18-02-2022,295.3333435,295.6233215,279.2033386,285.6600037,68501700,TSLA
22-02-2022,278.043335,285.5766602,267.0333252,273.8433228,83288100,TSLA
23-02-2022,276.8099976,278.4333191,253.5200043,254.6799927,95256900,TSLA
24-02-2022,233.4633331,267.4933472,233.3333282,266.9233398,135322200,TSLA
25-02-2022,269.7433472,273.1666565,260.7999878,269.956665,76067700,TSLA
28-02-2022,271.6700134,292.2866821,271.5700073,290.1433411,99006900,TSLA
01-03-2022,289.8933411,296.6266785,284.5933228,288.1233215,74766900,TSLA
02-03-2022,290.7099915,295.4933472,281.4233398,293.2966614,74643300,TSLA
03-03-2022,292.9233398,295.480011,277.5333252,279.7633362,61623600,TSLA
04-03-2022,283.0333252,285.2166748,275.0533447,279.4299927,66999600,TSLA
07-03-2022,285.4333191,288.7133179,268.1900024,268.1933289,72494100,TSLA
08-03-2022,265.1766663,283.3299866,260.7233276,274.7999878,80399100,TSLA
09-03-2022,279.8266602,286.8533325,277.3366699,286.3233337,59184000,TSLA
10-03-2022,283.8166809,284.8166809,270.1199951,279.4333191,58648500,TSLA
11-03-2022,280.0666809,281.2666626,264.5899963,265.1166687,67037100,TSLA
14-03-2022,260.2033386,266.8999939,252.0133362,255.456665,71152200,TSLA
15-03-2022,258.4233398,268.5233459,252.1900024,267.2966614,66841200,TSLA
16-03-2022,269.6666565,280.6666565,267.4200134,280.0766602,84028800,TSLA
17-03-2022,276.9966736,291.6666565,275.2399902,290.5333252,66582900,TSLA
18-03-2022,291.4966736,302.6166687,289.1300049,301.7966614,100414200,TSLA
21-03-2022,304.9933472,314.2833252,302.3633423,307.0533447,81981600,TSLA
22-03-2022,310,332.6199951,307.25,331.3266602,105868500,TSLA
23-03-2022,326.6466675,346.8999939,325.4666748,333.0366821,120676200,TSLA
24-03-2022,336.5766602,341.4966736,329.6000061,337.9733276,68920800,TSLA
25-03-2022,336,340.6000061,332.4400024,336.8800049,62031600,TSLA
28-03-2022,355.0333252,365.9599915,351.2000122,363.9466553,102506100,TSLA
29-03-2022,369.3299866,371.5899963,357.7033386,366.5233459,73614900,TSLA
30-03-2022,363.7233276,371.3166809,361.3333435,364.6633301,59865000,TSLA
31-03-2022,364.8566589,367.7133179,358.8800049,359.2000122,48992700,TSLA
01-04-2022,360.3833313,364.9166565,355.5466614,361.5299988,54263100,TSLA
04-04-2022,363.1266785,383.3033447,357.5100098,381.8166809,82035900,TSLA
05-04-2022,378.7666626,384.2900085,362.4333191,363.7533264,80075100,TSLA
06-04-2022,357.8233337,359.6666565,342.5666809,348.5866699,89348400,TSLA
07-04-2022,350.7966614,358.8633423,340.5133362,352.4200134,79447200,TSLA
08-04-2022,347.7366638,349.480011,340.813324,341.8299866,55013700,TSLA
11-04-2022,326.7999878,336.1566772,324.8800049,325.3099976,59357100,TSLA
12-04-2022,332.5466614,340.3966675,325.5333252,328.9833374,65976000,TSLA
13-04-2022,327.0266724,342.0799866,324.3666687,340.7900085,55121100,TSLA
14-04-2022,333.0966797,337.5700073,327.3966675,328.3333435,58422300,TSLA
18-04-2022,329.6766663,338.3066711,324.4700012,334.7633362,51715200,TSLA
19-04-2022,335.019989,344.980011,331.7766724,342.7166748,49847700,TSLA
20-04-2022,343.3333435,344.6666565,325.0833435,325.7333374,70711200,TSLA
21-04-2022,358.2433472,364.0733337,332.1400146,336.2600098,105416400,TSLA
22-04-2022,338.3033447,344.9500122,331.3333435,335.0166626,69696600,TSLA
25-04-2022,326.3233337,336.206665,325.1000061,332.6733398,68341200,TSLA
26-04-2022,331.8099976,333.3333435,291.6666565,292.1400146,136133700,TSLA
27-04-2022,299.5266724,306,292.4533386,293.8366699,76956300,TSLA
28-04-2022,299.9933472,300,273.8999939,292.5033264,124948500,TSLA
29-04-2022,300.75,311.4666748,290,290.2533264,88133100,TSLA
02-05-2022,286.9233398,302.1199951,282.6766663,300.980011,75781500,TSLA
03-05-2022,301.0599976,308.0266724,296.1966553,303.0833435,63709500,TSLA
04-05-2022,301.313324,318.5,295.0933228,317.5400085,81643800,TSLA
05-05-2022,313.0066528,315.2000122,285.8999939,291.0933228,92519100,TSLA
06-05-2022,295.6666565,296,281.0366821,288.5499878,72903000,TSLA
09-05-2022,278.8166809,281.8766785,260.3833313,262.3699951,90810300,TSLA
10-05-2022,273.1033325,275.1199951,258.0833435,266.6799927,84401700,TSLA
11-05-2022,265,269.9233398,242.3999939,244.6666718,97224600,TSLA
12-05-2022,233.6666718,253.2200012,226.6666718,242.6666718,140313000,TSLA
13-05-2022,257.8266602,262.4500122,250.5233307,256.5299988,92150700,TSLA
16-05-2022,255.7200012,256.5866699,239.6966705,241.456665,86098500,TSLA
17-05-2022,249.1199951,254.8266602,242.9499969,253.8699951,80236200,TSLA
18-05-2022,248.1733398,253.5,233.6033325,236.6033325,87811800,TSLA
19-05-2022,235.6666718,244.6666718,231.3699951,236.4733276,90296700,TSLA
20-05-2022,237.9966736,240.5266724,211,221.3000031,144973200,TSLA
23-05-2022,218.3399963,226.6533356,212.6866608,224.9666595,88903500,TSLA
24-05-2022,217.843338,217.9733276,206.8566742,209.386673,89092500,TSLA
25-05-2022,207.9499969,223.1066742,207.6699982,219.6000061,92139300,TSLA
26-05-2022,220.4733276,239.5566711,217.886673,235.9100037,106003200,TSLA
27-05-2022,241.0833282,253.2666626,240.1766663,253.2100067,89295000,TSLA
31-05-2022,257.9466553,259.6000061,244.7433319,252.7533264,101914500,TSLA
01-06-2022,251.7200012,257.3266602,243.6399994,246.7899933,77247900,TSLA
02-06-2022,244.156662,264.2099915,242.0666656,258.3333435,93473100,TSLA
03-06-2022,243.2266693,247.7966614,233.4166718,234.5166626,112393800,TSLA
06-06-2022,244.3533325,244.8666687,234.3500061,238.2799988,84204600,TSLA
07-06-2022,234,239.9966736,230.093338,238.886673,72808500,TSLA
08-06-2022,240.0866699,249.9633331,239.1766663,241.8666687,76210500,TSLA
09-06-2022,249.3399963,255.5466614,239.3266602,239.706665,96491400,TSLA
10-06-2022,235.156662,239.5,227.9133301,232.2299957,97536600,TSLA
13-06-2022,223.1666718,226.6333313,214.6833344,215.7366638,102767400,TSLA
14-06-2022,218.2866669,226.3300018,211.7366638,220.8899994,97988700,TSLA
15-06-2022,220.9166718,235.6633301,218.1499939,233,119131800,TSLA
16-06-2022,222.7366638,225.1666718,208.6933289,213.1000061,107390700,TSLA
17-06-2022,213.4333344,220.9700012,213.1966705,216.7599945,92641800,TSLA
21-06-2022,224.6033325,243.5766602,224.3333282,237.0366669,122793000,TSLA
22-06-2022,234.5033264,246.8333282,233.8266602,236.0866699,101107500,TSLA
23-06-2022,237.906662,239.3166656,228.636673,235.0700073,104202600,TSLA
24-06-2022,237.4700012,246.0666656,236.0866699,245.706665,95770800,TSLA
27-06-2022,249.3666687,252.0700073,242.5666656,244.9199982,89178300,TSLA
28-06-2022,244.4833374,249.9700012,232.343338,232.6633301,90391200,TSLA
29-06-2022,230.5,231.1733398,222.2733307,228.4900055,82897200,TSLA
30-06-2022,224.5099945,229.456665,218.863327,224.4733276,94600500,TSLA
01-07-2022,227,230.2299957,222.1199951,227.2633362,74460300,TSLA
05-07-2022,223,233.1466675,216.1666718,233.0666656,84581100,TSLA
06-07-2022,230.7799988,234.5633392,227.1866608,231.7333374,71853600,TSLA
07-07-2022,233.9199982,245.363327,232.2100067,244.543335,81930600,TSLA
08-07-2022,242.3333282,254.9799957,241.1600037,250.7633362,101854200,TSLA
11-07-2022,252.1033325,253.0633392,233.6266632,234.343338,99241200,TSLA
12-07-2022,236.8466644,239.7733307,228.3699951,233.0700073,87930900,TSLA
13-07-2022,225.5,242.0599976,225.0333405,237.0399933,97954500,TSLA
14-07-2022,234.8966675,238.6533356,229.3333282,238.3133392,78557400,TSLA
15-07-2022,240,243.6233368,236.8899994,240.0666656,69683100,TSLA
18-07-2022,244.9366608,250.5166626,239.6033325,240.5466614,82537500,TSLA
19-07-2022,245,247.1399994,236.9766693,245.5299988,80890200,TSLA
20-07-2022,246.7833405,250.6633301,243.4833374,247.5,88864200,TSLA
21-07-2022,255.1066742,273.2666626,254.8666687,271.706665,142032300,TSLA
22-07-2022,276.2200012,280.7866821,270.7133179,272.2433472,103472700,TSLA
25-07-2022,272.2166748,274.1466675,267.3999939,268.4333191,64073400,TSLA
26-07-2022,266.5133362,267.3099976,256.2633362,258.8599854,66820800,TSLA
27-07-2022,263.8099976,275.9266663,261.7900085,274.8200073,88110000,TSLA
28-07-2022,280.0666809,283.2999878,272.7999878,280.8999939,84723000,TSLA
29-07-2022,280.7000122,298.3200073,279.1000061,297.1499939,95313000,TSLA
01-08-2022,301.2766724,311.8766785,295,297.2766724,117042900,TSLA
02-08-2022,294.0033264,307.8333435,292.6666565,300.5866699,95577600,TSLA
03-08-2022,305,309.5499878,301.1499939,307.3966675,80091000,TSLA
04-08-2022,311,313.6066589,305,308.6333313,72256200,TSLA
05-08-2022,302.6700134,304.6066589,285.543335,288.1700134,113172900,TSLA
08-08-2022,295,305.2000122,289.0866699,290.4233398,98994000,TSLA
09-08-2022,290.293335,292.3966675,279.3533325,283.3333435,86244600,TSLA
10-08-2022,297.0666809,297.5100098,283.3699951,294.3566589,94918800,TSLA
11-08-2022,296.5133362,298.2366638,285.8333435,286.6300049,70155000,TSLA
12-08-2022,289.4166565,300.1600037,285.0333252,300.0299988,79657200,TSLA
15-08-2022,301.7866821,313.1333313,301.230011,309.3200073,89359200,TSLA
